Date,Open,High,Low,Close,Volume,Ticker
26-09-13,32.79,33.03,32.56,32.56,91970,VNM
27-09-13,32.56,32.79,32.33,32.79,57260,VNM
30-09-13,32.79,33.03,32.56,33.03,92160,VNM
01-10-13,33.03,33.26,32.56,32.56,124630,VNM
02-10-13,32.56,33.03,32.56,32.79,98350,VNM
03-10-13,32.79,32.79,32.56,32.56,61720,VNM
04-10-13,32.56,32.79,32.33,32.79,88360,VNM
07-10-13,32.79,33.03,32.56,32.79,153310,VNM
08-10-13,32.79,32.79,32.56,32.79,156730,VNM
09-10-13,32.79,33.5,32.56,33.26,334620,VNM
10-10-13,33.26,33.5,32.79,32.79,129610,VNM
11-10-13,33.03,33.26,32.79,32.79,160730,VNM
14-10-13,32.79,33.26,32.79,33.03,91900,VNM
15-10-13,33.03,33.26,32.79,33.26,100290,VNM
16-10-13,33.26,33.26,33.03,33.26,110980,VNM
17-10-13,33.26,33.5,33.03,33.03,125820,VNM
18-10-13,33.03,33.26,33.03,33.26,139400,VNM
21-10-13,33.26,33.26,33.03,33.26,83200,VNM
22-10-13,33.26,33.26,33.03,33.03,91480,VNM
23-10-13,33.26,33.26,33.03,33.03,35240,VNM
24-10-13,33.03,33.73,33.03,33.26,428810,VNM
25-10-13,33.5,33.73,33.26,33.26,107840,VNM
28-10-13,33.26,33.5,33.03,33.03,55650,VNM
29-10-13,33.03,33.26,32.56,33.03,272690,VNM
30-10-13,33.03,33.03,32.79,33.03,43600,VNM
31-10-13,33.03,33.26,32.79,32.79,78480,VNM
01-11-13,33.03,33.03,32.79,32.79,68120,VNM
04-11-13,32.79,33.03,32.79,32.79,70800,VNM
05-11-13,32.79,33.03,32.79,33.03,50920,VNM
06-11-13,33.03,33.03,32.79,33.03,181420,VNM
07-11-13,32.79,33.03,32.56,32.79,143750,VNM
08-11-13,32.56,33.03,32.56,32.56,150620,VNM
11-11-13,32.56,32.79,32.56,32.56,72900,VNM
12-11-13,32.56,32.79,32.33,32.56,104860,VNM
13-11-13,32.56,32.56,32.33,32.56,60090,VNM
14-11-13,32.56,32.79,32.56,32.56,90640,VNM
15-11-13,32.56,33.26,32.56,33.03,328520,VNM
18-11-13,33.03,33.26,33.03,33.26,118030,VNM
19-11-13,33.26,33.5,33.03,33.26,117700,VNM
20-11-13,33.03,33.26,33.03,33.03,82750,VNM
21-11-13,33.26,33.26,32.79,33.03,189120,VNM
22-11-13,33.03,33.26,32.79,33.03,107010,VNM
25-11-13,33.03,33.03,32.79,33.03,84960,VNM
26-11-13,33.03,33.97,32.79,33.73,796250,VNM
27-11-13,34.2,34.2,33.73,33.73,225960,VNM
28-11-13,33.73,33.73,33.26,33.26,268280,VNM
29-11-13,33.26,33.5,32.79,33.26,295470,VNM
02-12-13,33.26,33.26,33.03,33.03,167110,VNM
03-12-13,33.03,33.5,33.03,33.26,238710,VNM
04-12-13,33.26,33.26,33.03,33.03,164430,VNM
05-12-13,32.79,33.26,32.79,33.26,186610,VNM
06-12-13,33.26,33.26,33.03,33.03,39840,VNM
09-12-13,32.79,33.03,32.56,32.56,307050,VNM
10-12-13,32.56,32.79,32.33,32.79,117220,VNM
11-12-13,32.79,33.03,32.56,33.03,184110,VNM
12-12-13,32.79,33.03,32.79,32.79,65110,VNM
13-12-13,33.03,33.03,32.56,32.79,58920,VNM
16-12-13,32.75,32.98,32.75,32.75,44500,VNM
17-12-13,32.98,32.98,32.51,32.75,81460,VNM
18-12-13,32.75,32.75,32.51,32.51,125480,VNM
19-12-13,32.75,32.75,32.51,32.75,73390,VNM
20-12-13,32.75,32.75,32.51,32.75,75570,VNM
23-12-13,32.51,32.75,32.28,32.51,82920,VNM
24-12-13,32.51,32.75,32.28,32.28,102300,VNM
25-12-13,32.28,32.28,31.8,32.04,241460,VNM
26-12-13,32.04,32.28,31.8,31.8,209560,VNM
27-12-13,31.8,32.28,31.8,32.04,70280,VNM
30-12-13,32.04,32.28,31.8,31.8,137570,VNM
31-12-13,31.8,32.28,31.57,31.8,196990,VNM
02-01-14,31.8,32.28,31.8,31.8,32520,VNM
03-01-14,31.8,32.04,31.8,32.04,30700,VNM
06-01-14,31.8,32.04,31.8,32.04,77090,VNM
07-01-14,32.04,32.04,31.8,31.8,105870,VNM
08-01-14,31.8,32.04,31.8,32.04,38900,VNM
09-01-14,32.04,32.04,31.8,32.04,31100,VNM
10-01-14,32.04,32.75,32.04,32.51,202890,VNM
13-01-14,32.28,32.51,32.28,32.28,61380,VNM
14-01-14,32.28,32.51,32.04,32.28,92090,VNM
15-01-14,32.51,32.51,32.04,32.51,114260,VNM
16-01-14,32.51,32.51,32.28,32.28,74730,VNM
17-01-14,32.28,33.22,32.28,32.75,540090,VNM
20-01-14,32.75,34.16,32.75,33.45,517140,VNM
21-01-14,33.45,33.45,32.98,33.22,99710,VNM
22-01-14,33.45,33.45,32.75,32.98,318980,VNM
23-01-14,32.98,33.45,32.98,33.22,107370,VNM
24-01-14,33.22,33.69,33.22,33.45,261110,VNM
27-01-14,33.45,33.45,32.98,33.22,112900,VNM
06-02-14,33.22,33.45,32.98,32.98,177090,VNM
07-02-14,32.98,33.22,32.75,32.98,241230,VNM
10-02-14,32.98,32.98,32.51,32.98,206320,VNM
11-02-14,32.75,33.22,32.75,32.75,263880,VNM
12-02-14,32.75,32.98,32.75,32.98,87930,VNM
13-02-14,33.22,33.22,32.75,32.75,146350,VNM
14-02-14,32.98,33.45,32.75,32.98,303460,VNM
17-02-14,32.98,33.22,32.75,32.98,151080,VNM
18-02-14,32.98,33.22,32.75,32.98,223130,VNM
19-02-14,32.98,33.22,32.75,32.75,226230,VNM
20-02-14,32.75,32.98,32.51,32.51,340300,VNM
21-02-14,32.51,32.98,32.28,32.51,242430,VNM
24-02-14,32.51,32.98,32.51,32.75,172070,VNM
25-02-14,32.75,32.98,32.51,32.75,301230,VNM
26-02-14,32.75,32.75,32.51,32.75,138990,VNM
27-02-14,32.75,33.92,32.51,33.45,1220670,VNM
28-02-14,33.69,33.69,33.22,33.22,192120,VNM
03-03-14,33.22,33.22,32.75,33.22,160300,VNM
04-03-14,32.98,33.22,32.75,32.75,201430,VNM
05-03-14,32.98,32.98,32.75,32.75,117520,VNM
06-03-14,32.75,32.98,32.51,32.75,265540,VNM
07-03-14,32.75,32.98,32.51,32.75,112590,VNM
10-03-14,32.75,33.22,32.75,32.98,197440,VNM
11-03-14,32.98,33.22,32.75,32.98,318340,VNM
12-03-14,32.98,33.69,32.98,33.22,745520,VNM
13-03-14,33.22,34.4,33.22,34.4,1007020,VNM
14-03-14,34.63,35.81,34.4,35.34,797290,VNM
17-03-14,35.34,35.57,34.63,34.87,396390,VNM
18-03-14,34.87,34.87,34.4,34.63,441500,VNM
19-03-14,34.63,34.87,34.16,34.4,348960,VNM
20-03-14,34.4,34.63,33.69,33.69,441220,VNM
21-03-14,33.69,34.16,33.69,33.92,243070,VNM
24-03-14,34.16,34.4,33.69,33.69,446980,VNM
25-03-14,33.69,33.92,33.45,33.45,328350,VNM
26-03-14,33.45,33.69,32.75,32.98,495510,VNM
27-03-14,33.22,33.22,32.75,32.98,273480,VNM
28-03-14,32.98,33.45,32.98,33.22,208560,VNM
31-03-14,33.45,33.69,33.22,33.22,175880,VNM
01-04-14,33.45,33.45,32.98,33.22,181570,VNM
02-04-14,33.22,33.45,32.98,33.22,209510,VNM
03-04-14,33.22,34.16,33.22,33.92,277300,VNM
04-04-14,33.92,34.16,33.69,34.16,359580,VNM
07-04-14,35.1,35.34,34.63,34.87,761320,VNM
08-04-14,34.87,35.1,34.63,34.63,284200,VNM
10-04-14,34.63,34.87,33.92,33.92,415430,VNM
11-04-14,33.69,34.16,33.45,33.69,200970,VNM
14-04-14,33.69,33.92,33.45,33.45,376180,VNM
15-04-14,33.45,33.69,32.98,33.22,343490,VNM
16-04-14,33.22,33.45,32.75,33.22,267480,VNM
17-04-14,33.22,33.45,32.98,33.22,197770,VNM
18-04-14,33.22,33.22,32.75,32.98,252270,VNM
21-04-14,32.98,32.98,32.75,32.75,254000,VNM
22-04-14,32.98,32.98,32.51,32.98,160270,VNM
23-04-14,32.98,32.98,32.75,32.75,73720,VNM
24-04-14,32.75,32.98,32.51,32.75,148570,VNM
25-04-14,32.98,33.45,32.75,33.22,162140,VNM
28-04-14,32.98,32.98,32.75,32.75,157990,VNM
29-04-14,32.51,32.98,32.51,32.75,80990,VNM
05-05-14,32.75,32.75,32.04,32.28,264620,VNM
06-05-14,32.28,32.28,31.1,31.33,271300,VNM
07-05-14,31.57,32.04,31.33,31.57,96260,VNM
08-05-14,31.33,31.33,29.45,29.45,866350,VNM
09-05-14,29.68,30.86,29.45,30.63,255360,VNM
12-05-14,30.63,30.63,28.74,29.21,444150,VNM
13-05-14,28.97,29.93,28.97,28.97,235060,VNM
14-05-14,28.49,29.69,28.49,29.69,283680,VNM
15-05-14,29.21,29.93,28.49,28.73,303320,VNM
16-05-14,28.73,29.21,28.49,28.97,220610,VNM
19-05-14,28.97,29.45,28.73,29.21,165780,VNM
20-05-14,29.21,29.69,28.97,29.45,141870,VNM
21-05-14,29.45,29.93,29.45,29.93,117900,VNM
22-05-14,29.93,30.65,29.93,30.17,205250,VNM
23-05-14,30.17,30.41,29.93,29.93,76260,VNM
26-05-14,29.93,29.93,29.45,29.45,106630,VNM
27-05-14,29.69,29.93,29.21,29.69,155960,VNM
28-05-14,29.69,29.93,29.21,29.45,109830,VNM
29-05-14,29.21,29.69,29.21,29.45,77340,VNM
30-05-14,29.45,29.93,29.45,29.45,138880,VNM
02-06-14,29.45,29.93,29.21,29.69,145600,VNM
03-06-14,29.69,29.93,29.45,29.69,67150,VNM
04-06-14,29.69,29.93,29.45,29.69,182950,VNM
05-06-14,29.93,29.93,29.21,29.69,85820,VNM
06-06-14,29.69,29.69,29.45,29.69,31640,VNM
09-06-14,29.69,29.93,29.45,29.69,167320,VNM
10-06-14,29.45,29.69,29.21,29.21,159700,VNM
11-06-14,29.45,29.45,28.97,29.21,197300,VNM
12-06-14,29.21,29.45,29.21,29.45,105560,VNM
13-06-14,29.69,29.69,29.21,29.21,140310,VNM
16-06-14,29.21,29.45,29.21,29.21,49920,VNM
17-06-14,29.21,29.45,29.21,29.21,174680,VNM
18-06-14,29.21,29.45,28.97,29.21,97760,VNM
19-06-14,28.97,29.21,28.97,28.97,95070,VNM
20-06-14,29.21,29.21,28.97,28.97,82380,VNM
23-06-14,28.97,29.21,28.97,28.97,53690,VNM
24-06-14,28.97,29.21,28.97,28.97,56020,VNM
25-06-14,29.21,29.45,28.97,29.21,92390,VNM
26-06-14,29.21,29.45,29.21,29.45,80110,VNM
27-06-14,29.45,29.45,29.21,29.21,69240,VNM
30-06-14,29.21,29.45,28.97,29.21,62820,VNM
01-07-14,29.45,29.45,29.21,29.21,96620,VNM
02-07-14,29.21,30.17,29.21,29.93,266720,VNM
03-07-14,30.17,30.41,29.93,30.41,175410,VNM
04-07-14,30.65,31.37,30.65,31.13,468050,VNM
07-07-14,31.13,31.37,30.65,30.89,172450,VNM
08-07-14,30.65,30.89,30.41,30.89,159400,VNM
09-07-14,30.65,30.89,30.41,30.65,115540,VNM
10-07-14,30.65,30.89,30.17,30.41,170560,VNM
11-07-14,30.41,30.65,30.17,30.41,61470,VNM
14-07-14,30.41,30.65,30.41,30.65,103120,VNM
15-07-14,30.65,31.13,30.65,30.89,111170,VNM
16-07-14,31.13,31.13,30.89,30.89,183090,VNM
17-07-14,30.65,30.89,30.65,30.89,77000,VNM
18-07-14,30.89,32.09,30.89,31.85,461270,VNM
21-07-14,32.32,33.28,32.09,33.28,703510,VNM
22-07-14,33.04,33.28,32.56,32.8,160470,VNM
23-07-14,32.8,32.8,32.32,32.56,262350,VNM
24-07-14,32.56,33.04,32.56,32.8,135470,VNM
25-07-14,32.8,32.8,32.56,32.56,153460,VNM
28-07-14,32.32,32.56,31.85,32.32,224320,VNM
29-07-14,32.56,32.8,32.32,32.56,119310,VNM
30-07-14,32.56,32.56,32.09,32.32,110970,VNM
31-07-14,32.56,32.56,32.32,32.56,88370,VNM
01-08-14,32.32,32.56,32.32,32.32,130160,VNM
04-08-14,32.32,32.8,32.32,32.8,104770,VNM
05-08-14,32.8,33.04,32.56,32.8,100530,VNM
06-08-14,33.04,33.04,32.8,33.04,60980,VNM
07-08-14,33.04,33.52,33.04,33.52,247390,VNM
08-08-14,33.52,33.76,33.28,33.52,273930,VNM
11-08-14,33.52,33.52,33.04,33.04,255340,VNM
12-08-14,32.8,33.04,32.56,32.8,265420,VNM
13-08-14,32.95,34.11,32.95,33.24,742340,VNM
14-08-14,33.24,33.82,33.24,33.82,444600,VNM
15-08-14,33.82,34.11,33.53,33.82,237860,VNM
18-08-14,33.82,33.82,33.24,33.53,207280,VNM
19-08-14,33.24,33.53,32.95,33.24,244000,VNM
20-08-14,32.95,33.24,32.66,32.66,215940,VNM
21-08-14,32.95,33.24,32.66,32.95,173720,VNM
22-08-14,32.95,33.24,32.66,32.95,236600,VNM
25-08-14,32.95,33.24,32.66,32.66,376100,VNM
26-08-14,32.95,33.24,32.66,32.66,202450,VNM
27-08-14,32.95,32.95,32.66,32.66,89690,VNM
28-08-14,32.66,32.95,32.37,32.37,178150,VNM
29-08-14,32.37,32.66,32.37,32.37,120030,VNM
03-09-14,32.66,32.95,32.37,32.66,172300,VNM
04-09-14,32.66,32.95,32.37,32.37,64370,VNM
05-09-14,32.66,32.66,32.37,32.37,255710,VNM
08-09-14,32.37,32.66,32.07,32.37,219940,VNM
09-09-14,32.37,32.66,31.49,32.07,326820,VNM
10-09-14,31.78,32.07,31.49,31.78,180560,VNM
11-09-14,31.78,32.07,31.49,31.78,82750,VNM
12-09-14,31.78,32.07,31.49,31.78,95110,VNM
15-09-14,31.78,31.78,31.2,31.49,229470,VNM
16-09-14,31.49,31.78,31.2,31.49,81710,VNM
17-09-14,31.49,31.78,31.2,31.2,100720,VNM
18-09-14,31.2,31.49,30.91,31.2,165280,VNM
19-09-14,30.91,31.2,30.91,30.91,61020,VNM
22-09-14,30.91,31.78,30.91,31.49,138640,VNM
23-09-14,31.2,31.49,31.2,31.49,127910,VNM
24-09-14,31.2,31.49,30.91,30.91,60730,VNM
25-09-14,30.91,31.2,30.62,30.91,114700,VNM
26-09-14,30.91,31.2,30.62,30.91,112450,VNM
29-09-14,30.91,30.91,30.62,30.62,84300,VNM
30-09-14,30.62,30.91,30.32,30.62,217550,VNM
01-10-14,30.91,31.49,30.62,31.2,166100,VNM
02-10-14,31.2,31.49,30.91,31.49,87900,VNM
03-10-14,31.2,31.49,30.91,31.2,195200,VNM
06-10-14,30.91,31.2,30.62,31.2,259250,VNM
07-10-14,31.2,31.2,30.91,30.91,129900,VNM
08-10-14,30.91,32.66,30.91,32.07,424990,VNM
09-10-14,32.07,32.66,31.78,32.07,212200,VNM
10-10-14,32.07,32.07,31.49,32.07,136560,VNM
13-10-14,31.78,32.07,31.49,31.78,89590,VNM
14-10-14,31.78,31.78,31.49,31.49,106900,VNM
15-10-14,31.49,31.49,30.91,30.91,201610,VNM
16-10-14,31.2,31.49,30.62,30.62,292800,VNM
17-10-14,30.62,31.2,30.32,31.2,147420,VNM
20-10-14,31.2,31.2,30.62,30.91,63930,VNM
21-10-14,30.91,31.49,30.62,31.2,172480,VNM
22-10-14,31.2,31.49,30.91,31.2,92200,VNM
23-10-14,31.2,31.49,30.91,31.2,149160,VNM
24-10-14,31.2,31.2,30.62,30.91,95410,VNM
27-10-14,30.62,30.91,30.32,30.32,131430,VNM
28-10-14,30.32,30.62,30.03,30.03,110280,VNM
29-10-14,30.32,30.62,29.74,30.32,238380,VNM
30-10-14,30.32,30.62,30.32,30.32,49530,VNM
31-10-14,30.32,30.62,30.32,30.62,35750,VNM
03-11-14,30.62,30.91,30.62,30.62,81050,VNM
04-11-14,30.62,30.91,30.62,30.62,134860,VNM
05-11-14,30.32,30.62,30.03,30.32,163990,VNM
06-11-14,30.32,30.62,30.32,30.32,57790,VNM
07-11-14,30.32,30.62,30.32,30.32,90070,VNM
10-11-14,30.62,30.62,30.32,30.32,105440,VNM
11-11-14,30.62,30.62,30.32,30.32,82660,VNM
12-11-14,30.62,30.62,30.32,30.32,64430,VNM
13-11-14,30.62,30.62,30.32,30.32,68060,VNM
14-11-14,30.32,30.62,30.03,30.32,113180,VNM
17-11-14,30.32,30.62,30.03,30.32,87210,VNM
18-11-14,30.32,30.32,30.03,30.03,98550,VNM
19-11-14,30.03,30.32,29.45,29.45,136680,VNM
20-11-14,29.74,29.74,29.45,29.45,78550,VNM
21-11-14,29.45,29.74,29.45,29.45,73130,VNM
24-11-14,29.45,29.45,29.01,29.16,93240,VNM
25-11-14,29.16,29.45,29.16,29.16,91590,VNM
26-11-14,29.16,29.45,28.87,29.16,76560,VNM
27-11-14,29.16,29.16,28.87,29.01,90390,VNM
28-11-14,28.87,29.01,28.72,28.87,111560,VNM
01-12-14,28.72,29.01,28.57,29.01,50300,VNM
02-12-14,29.01,29.16,29.01,29.01,40720,VNM
03-12-14,29.01,29.16,29.01,29.16,29930,VNM
04-12-14,29.16,29.45,29.01,29.45,54480,VNM
05-12-14,29.16,29.45,29.01,29.01,48030,VNM
08-12-14,29.16,29.16,29.01,29.01,46290,VNM
09-12-14,29.01,29.16,28.72,28.72,153170,VNM
10-12-14,28.87,28.87,28.57,28.87,51450,VNM
11-12-14,28.72,28.87,28.57,28.87,27620,VNM
12-12-14,28.72,28.87,28.72,28.87,36450,VNM
15-12-14,28.87,28.87,28.72,28.72,46150,VNM
16-12-14,28.72,28.72,28.28,28.43,92140,VNM
17-12-14,28.43,28.57,26.97,26.97,232620,VNM
18-12-14,26.97,27.41,26.97,27.41,103250,VNM
19-12-14,27.41,27.55,26.97,27.41,135270,VNM
22-12-14,27.41,27.41,27.12,27.26,90260,VNM
23-12-14,27.55,28.72,27.12,27.85,245020,VNM
24-12-14,27.99,27.99,27.55,27.7,79670,VNM
25-12-14,27.55,27.99,27.41,27.55,89620,VNM
26-12-14,27.7,27.7,27.26,27.41,109890,VNM
29-12-14,27.41,27.55,27.12,27.41,97060,VNM
30-12-14,27.41,27.41,27.12,27.41,50370,VNM
31-12-14,27.7,27.85,27.55,27.85,102210,VNM
05-01-15,27.99,28.14,27.85,27.99,70290,VNM
06-01-15,27.99,28.28,27.7,27.99,100890,VNM
07-01-15,27.99,28.72,27.99,28.57,194130,VNM
08-01-15,28.57,28.87,28.43,28.72,70650,VNM
09-01-15,29.01,30.03,28.87,30.03,290390,VNM
12-01-15,30.03,30.03,29.16,29.16,148470,VNM
13-01-15,29.16,29.74,29.01,29.74,84550,VNM
14-01-15,30.03,30.03,29.16,29.45,87550,VNM
15-01-15,29.45,29.45,29.01,29.16,86090,VNM
16-01-15,29.16,29.16,29.01,29.16,33740,VNM
19-01-15,29.16,29.16,28.87,29.01,60950,VNM
20-01-15,28.72,29.45,28.72,29.16,70940,VNM
21-01-15,29.45,29.74,29.01,29.16,80930,VNM
22-01-15,29.16,29.45,29.01,29.01,42690,VNM
23-01-15,29.16,29.45,28.87,29.16,82550,VNM
26-01-15,29.16,29.45,29.01,29.01,115330,VNM
27-01-15,29.01,30.32,29.01,29.74,259390,VNM
28-01-15,29.45,30.03,29.45,29.45,82050,VNM
29-01-15,29.45,30.62,29.45,30.62,402090,VNM
30-01-15,30.32,30.62,30.03,30.32,145680,VNM
02-02-15,30.32,30.62,30.03,30.03,87980,VNM
03-02-15,30.03,30.32,29.45,29.45,172560,VNM
04-02-15,29.45,30.03,29.16,30.03,97720,VNM
05-02-15,30.03,30.62,29.74,30.03,155580,VNM
06-02-15,30.03,30.32,30.03,30.03,49540,VNM
09-02-15,30.03,30.32,29.74,30.32,97400,VNM
10-02-15,30.03,30.32,30.03,30.03,77410,VNM
11-02-15,30.03,30.62,30.03,30.62,185920,VNM
12-02-15,30.32,30.62,30.32,30.62,58830,VNM
13-02-15,30.62,30.91,30.32,30.91,145600,VNM
24-02-15,30.91,31.2,30.91,31.2,103010,VNM
25-02-15,31.2,31.78,31.2,31.78,175760,VNM
26-02-15,31.78,32.07,31.49,31.49,157380,VNM
27-02-15,31.78,31.78,31.2,31.49,83040,VNM
02-03-15,31.49,31.78,31.2,31.2,103370,VNM
03-03-15,31.2,31.49,30.91,31.49,115960,VNM
04-03-15,31.49,31.78,31.2,31.78,74470,VNM
05-03-15,31.78,31.78,31.2,31.49,91750,VNM
06-03-15,31.49,31.78,31.2,31.2,114590,VNM
09-03-15,31.2,31.49,31.2,31.2,70350,VNM
10-03-15,31.2,31.49,31.2,31.49,144290,VNM
11-03-15,31.49,31.78,31.2,31.49,163880,VNM
12-03-15,31.49,31.78,31.2,31.78,130340,VNM
13-03-15,31.49,31.78,31.2,31.49,163620,VNM
16-03-15,31.49,31.78,31.49,31.78,153740,VNM
17-03-15,31.78,31.78,31.49,31.78,68270,VNM
18-03-15,31.49,31.78,31.49,31.78,86590,VNM
19-03-15,31.49,31.78,31.2,31.49,116820,VNM
20-03-15,31.2,31.49,31.2,31.2,81770,VNM
23-03-15,31.2,31.49,30.91,31.2,111710,VNM
24-03-15,31.2,31.2,30.91,31.2,95440,VNM
25-03-15,31.2,31.2,30.62,31.2,91770,VNM
26-03-15,30.91,31.2,30.62,31.2,97830,VNM
27-03-15,30.91,31.2,30.62,30.62,80360,VNM
30-03-15,30.91,30.91,30.32,30.62,71360,VNM
31-03-15,30.62,30.91,30.32,30.91,92160,VNM
01-04-15,30.91,30.91,30.32,30.62,151380,VNM
02-04-15,30.32,30.91,30.32,30.91,97120,VNM
03-04-15,30.62,30.91,30.32,30.62,56560,VNM
06-04-15,30.62,30.91,30.32,30.32,85560,VNM
07-04-15,30.32,30.91,30.32,30.91,115100,VNM
08-04-15,30.91,31.2,30.91,30.91,146070,VNM
09-04-15,30.91,31.2,30.91,30.91,74090,VNM
10-04-15,30.91,31.78,30.91,31.49,232440,VNM
13-04-15,32.07,32.37,31.49,32.07,275880,VNM
14-04-15,32.37,32.37,31.78,32.07,200810,VNM
15-04-15,32.07,32.07,31.49,31.78,128590,VNM
16-04-15,31.78,31.78,31.49,31.49,70620,VNM
17-04-15,31.49,31.78,31.49,31.49,60780,VNM
20-04-15,31.78,31.78,31.2,31.49,131470,VNM
21-04-15,31.49,31.78,31.2,31.49,45020,VNM
22-04-15,31.49,31.78,31.2,31.49,45490,VNM
23-04-15,31.49,31.78,31.49,31.49,48320,VNM
24-04-15,31.78,31.78,31.49,31.78,136810,VNM
27-04-15,31.78,31.78,31.49,31.49,75170,VNM
04-05-15,31.2,31.49,30.91,30.91,161370,VNM
05-05-15,30.91,30.91,30.32,30.91,212020,VNM
06-05-15,30.91,31.2,30.62,30.91,118270,VNM
07-05-15,30.91,31.49,30.62,30.91,99090,VNM
08-05-15,30.91,31.2,30.91,30.91,72340,VNM
11-05-15,30.91,31.2,30.62,30.91,86210,VNM
12-05-15,30.91,31.2,30.62,30.62,59710,VNM
13-05-15,30.62,30.91,30.62,30.62,45230,VNM
14-05-15,30.62,30.91,30.32,30.62,90950,VNM
15-05-15,30.62,30.91,30.32,30.62,98340,VNM
18-05-15,30.32,30.62,30.03,30.62,88910,VNM
19-05-15,30.32,30.62,30.32,30.62,46220,VNM
20-05-15,30.32,31.2,30.32,31.2,183590,VNM
21-05-15,31.2,31.2,30.62,30.91,70130,VNM
22-05-15,30.91,31.2,30.91,31.2,46510,VNM
25-05-15,31.2,31.2,30.62,30.91,98370,VNM
26-05-15,30.91,30.91,30.62,30.91,96200,VNM
27-05-15,30.62,30.91,30.62,30.91,59630,VNM
28-05-15,30.62,30.91,30.62,30.91,40000,VNM
29-05-15,30.91,30.91,30.62,30.62,54090,VNM
01-06-15,30.91,31.2,30.62,30.91,124300,VNM
02-06-15,30.91,30.91,30.62,30.91,30810,VNM
03-06-15,30.91,31.2,30.62,30.91,115560,VNM
04-06-15,30.91,31.49,30.91,31.2,89660,VNM
05-06-15,31.2,31.49,30.91,31.2,72050,VNM
08-06-15,31.2,31.49,31.2,31.49,63350,VNM
09-06-15,31.49,31.49,31.2,31.2,64760,VNM
10-06-15,31.2,31.49,30.91,31.2,59460,VNM
11-06-15,31.2,31.49,31.2,31.49,144380,VNM
12-06-15,31.49,31.79,31.19,31.49,86640,VNM
15-06-15,31.19,31.49,31.19,31.49,39900,VNM
16-06-15,31.49,31.49,30.9,31.19,74940,VNM
17-06-15,31.19,31.49,30.9,31.19,101620,VNM
18-06-15,31.19,31.49,31.19,31.49,117570,VNM
19-06-15,31.79,32.08,31.49,31.79,499620,VNM
22-06-15,32.08,33.27,32.08,33.27,736130,VNM
23-06-15,33.27,33.57,32.68,32.98,251260,VNM
24-06-15,32.68,32.98,32.38,32.38,245100,VNM
25-06-15,32.38,32.98,32.08,32.98,258240,VNM
26-06-15,32.68,34.46,32.68,33.87,1019860,VNM
29-06-15,33.87,34.16,33.57,33.87,310320,VNM
30-06-15,33.57,33.87,33.27,33.57,370020,VNM
01-07-15,33.57,34.16,33.57,33.87,365250,VNM
02-07-15,33.87,34.16,33.57,33.87,158820,VNM
03-07-15,33.87,34.16,33.57,34.16,138790,VNM
06-07-15,34.16,35.05,34.16,34.46,634580,VNM
07-07-15,34.46,34.76,34.16,34.76,218990,VNM
08-07-15,34.76,34.76,33.87,34.16,271740,VNM
09-07-15,33.87,34.46,33.87,34.16,171970,VNM
10-07-15,34.16,34.46,33.87,34.16,178760,VNM
13-07-15,34.76,34.76,34.46,34.76,336670,VNM
14-07-15,34.76,35.05,34.46,35.05,311610,VNM
15-07-15,35.05,35.35,34.76,35.05,363400,VNM
16-07-15,35.05,35.05,34.46,34.76,272910,VNM
17-07-15,34.76,35.05,34.46,34.76,304130,VNM
20-07-15,34.76,34.76,34.16,34.46,189980,VNM
21-07-15,34.46,34.76,34.46,34.76,107860,VNM
22-07-15,34.76,35.35,34.46,35.35,490550,VNM
23-07-15,35.65,36.84,35.65,36.24,1141320,VNM
24-07-15,36.54,36.54,35.95,36.24,406120,VNM
27-07-15,35.95,36.24,35.65,36.24,325470,VNM
28-07-15,36.24,36.54,35.95,35.95,341670,VNM
29-07-15,35.95,36.24,35.65,35.95,275430,VNM
30-07-15,35.95,35.95,35.35,35.35,220450,VNM
31-07-15,35.35,35.95,35.05,35.65,403180,VNM
03-08-15,35.65,35.65,35.05,35.35,270000,VNM
04-08-15,35.35,35.35,34.76,34.76,502300,VNM
05-08-15,35.07,35.62,35.07,35.44,433800,VNM
06-08-15,35.62,36.36,35.44,35.81,492470,VNM
07-08-15,35.99,36.91,35.81,36.91,609920,VNM
10-08-15,37.65,39.5,37.65,39.5,954290,VNM
11-08-15,39.87,40.23,38.76,38.76,438130,VNM
12-08-15,38.39,38.76,37.65,38.02,714920,VNM
13-08-15,38.02,38.76,37.65,38.76,612320,VNM
14-08-15,38.76,39.5,38.39,38.76,471740,VNM
17-08-15,38.76,38.76,37.65,38.02,387090,VNM
18-08-15,38.02,38.39,37.28,38.02,510930,VNM
19-08-15,37.65,38.39,37.28,38.39,387520,VNM
20-08-15,38.02,38.39,37.65,37.65,282500,VNM
21-08-15,36.91,37.28,36.17,37.28,696170,VNM
24-08-15,36.73,36.73,34.7,34.88,1180510,VNM
25-08-15,33.96,36.36,33.96,35.44,799280,VNM
26-08-15,35.62,37.28,35.62,36.91,484130,VNM
27-08-15,37.28,37.28,36.54,36.73,254220,VNM
28-08-15,36.91,37.28,36.54,37.28,451290,VNM
31-08-15,37.28,38.02,36.73,36.91,296400,VNM
01-09-15,36.91,37.28,36.73,36.73,296390,VNM
03-09-15,36.73,36.91,36.17,36.54,262480,VNM
04-09-15,36.54,36.54,36.17,36.36,137720,VNM
07-09-15,36.17,36.36,35.81,35.81,338230,VNM
